#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS: 320 200
# Band-Index    1
   1.72389     -2.600171     -2.600171
   1.71691     -2.599678     -2.599679
   1.70994     -2.598856     -2.598856
   1.70296     -2.597707     -2.597707
   1.69598     -2.596230     -2.596230
   1.68901     -2.594424     -2.594424
   1.68203     -2.592293     -2.592293
   1.67505     -2.589836     -2.589836
   1.66808     -2.587053     -2.587053
   1.66110     -2.583943     -2.583944
   1.65412     -2.580510     -2.580510
   1.64715     -2.576753     -2.576753
   1.64017     -2.572674     -2.572674
   1.63319     -2.568277     -2.568277
   1.62622     -2.563556     -2.563556
   1.61924     -2.558518     -2.558518
   1.61226     -2.553161     -2.553161
   1.60529     -2.547487     -2.547487
   1.59831     -2.541501     -2.541501
   1.59133     -2.535203     -2.535204
   1.58436     -2.528593     -2.528594
   1.57738     -2.521676     -2.521676
   1.57040     -2.514450     -2.514450
   1.56343     -2.506920     -2.506920
   1.55645     -2.499085     -2.499086
   1.54947     -2.490952     -2.490952
   1.54250     -2.482519     -2.482519
   1.53552     -2.473793     -2.473794
   1.52854     -2.464777     -2.464777
   1.52157     -2.455468     -2.455468
   1.51459     -2.445871     -2.445871
   1.50761     -2.435990     -2.435990
   1.50064     -2.425828     -2.425828
   1.49366     -2.415387     -2.415388
   1.48668     -2.404677     -2.404677
   1.47970     -2.393692     -2.393692
   1.47273     -2.382439     -2.382440
   1.46575     -2.370927     -2.370927
   1.45877     -2.359156     -2.359156
   1.45180     -2.347132     -2.347132
   1.44482     -2.334860     -2.334860
   1.43784     -2.322345     -2.322345
   1.43087     -2.309590     -2.309590
   1.42389     -2.296604     -2.296604
   1.41691     -2.283391     -2.283391
   1.40994     -2.269960     -2.269960
   1.40296     -2.256310     -2.256310
   1.39598     -2.242458     -2.242458
   1.38901     -2.228406     -2.228406
   1.38203     -2.214168     -2.214168
   1.37505     -2.199747     -2.199747
   1.36808     -2.185160     -2.185160
   1.36110     -2.170413     -2.170414
   1.35412     -2.155517     -2.155517
   1.34715     -2.140494     -2.140494
   1.34017     -2.125353     -2.125354
   1.33319     -2.110110     -2.110110
   1.32622     -2.094782     -2.094782
   1.31924     -2.079393     -2.079393
   1.31226     -2.063964     -2.063964
   1.30529     -2.048525     -2.048525
   1.29831     -2.033110     -2.033110
   1.29133     -2.017750     -2.017751
   1.28436     -2.002491     -2.002491
   1.27738     -1.987378     -1.987378
   1.27040     -1.972472     -1.972473
   1.26343     -1.957839     -1.957839
   1.25645     -1.943556     -1.943556
   1.24947     -1.929716     -1.929716
   1.24250     -1.916430     -1.916430
   1.23552     -1.903823     -1.903823
   1.22854     -1.892040     -1.892040
   1.22157     -1.881251     -1.881251
   1.21459     -1.871641     -1.871641
   1.20761     -1.863398     -1.863398
   1.20064     -1.856718     -1.856719
   1.19366     -1.851790     -1.851790
   1.18668     -1.848768     -1.848768
   1.17971     -1.847749     -1.847749
   1.17971     -1.847749     -1.847749
   1.17573     -1.847842     -1.847842
   1.17175     -1.848121     -1.848121
   1.16777     -1.848585     -1.848585
   1.16379     -1.849230     -1.849230
   1.15981     -1.850055     -1.850055
   1.15584     -1.851055     -1.851055
   1.15186     -1.852225     -1.852225
   1.14788     -1.853565     -1.853565
   1.14390     -1.855060     -1.855060
   1.13992     -1.856708     -1.856708
   1.13595     -1.858501     -1.858501
   1.13197     -1.860434     -1.860434
   1.12799     -1.862498     -1.862498
   1.12401     -1.864686     -1.864686
   1.12003     -1.866992     -1.866992
   1.11606     -1.869404     -1.869404
   1.11208     -1.871913     -1.871914
   1.10810     -1.874523     -1.874524
   1.10412     -1.877215     -1.877215
   1.10014     -1.879984     -1.879984
   1.09616     -1.882825     -1.882825
   1.09219     -1.885730     -1.885730
   1.08821     -1.888692     -1.888692
   1.08423     -1.891705     -1.891705
   1.08025     -1.894762     -1.894762
   1.07627     -1.897857     -1.897857
   1.07230     -1.900984     -1.900984
   1.06832     -1.904138     -1.904138
   1.06434     -1.907314     -1.907314
   1.06036     -1.910505     -1.910505
   1.05638     -1.913710     -1.913710
   1.05241     -1.916921     -1.916921
   1.04843     -1.920134     -1.920134
   1.04445     -1.923346     -1.923346
   1.04047     -1.926554     -1.926554
   1.03649     -1.929752     -1.929752
   1.03251     -1.932935     -1.932935
   1.02854     -1.936103     -1.936104
   1.02456     -1.939252     -1.939252
   1.02058     -1.942378     -1.942378
   1.01660     -1.945480     -1.945480
   1.01262     -1.948553     -1.948553
   1.00865     -1.951594     -1.951594
   1.00467     -1.954603     -1.954603
   1.00069     -1.957573     -1.957574
   0.99671     -1.960509     -1.960509
   0.99273     -1.963403     -1.963403
   0.98876     -1.966256     -1.966256
   0.98478     -1.969066     -1.969066
   0.98080     -1.971827     -1.971828
   0.97682     -1.974541     -1.974541
   0.97284     -1.977205     -1.977206
   0.96886     -1.979817     -1.979818
   0.96489     -1.982379     -1.982379
   0.96091     -1.984886     -1.984887
   0.95693     -1.987338     -1.987338
   0.95295     -1.989732     -1.989732
   0.94897     -1.992068     -1.992068
   0.94500     -1.994344     -1.994344
   0.94102     -1.996559     -1.996559
   0.93704     -1.998710     -1.998710
   0.93306     -2.000799     -2.000799
   0.92908     -2.002826     -2.002827
   0.92511     -2.004790     -2.004790
   0.92113     -2.006686     -2.006686
   0.91715     -2.008516     -2.008516
   0.91317     -2.010279     -2.010279
   0.90919     -2.011973     -2.011973
   0.90521     -2.013600     -2.013600
   0.90124     -2.015156     -2.015156
   0.89726     -2.016643     -2.016643
   0.89328     -2.018057     -2.018057
   0.88930     -2.019400     -2.019400
   0.88532     -2.020670     -2.020670
   0.88135     -2.021868     -2.021868
   0.87737     -2.022994     -2.022994
   0.87339     -2.024043     -2.024043
   0.86941     -2.025019     -2.025019
   0.86543     -2.025920     -2.025920
   0.86543     -2.025920     -2.025920
   0.85846     -2.007122     -2.007122
   0.85148     -1.988338     -1.988338
   0.84450     -1.969586     -1.969586
   0.83753     -1.950882     -1.950883
   0.83055     -1.932250     -1.932250
   0.82357     -1.913709     -1.913709
   0.81660     -1.895291     -1.895291
   0.80962     -1.877021     -1.877021
   0.80264     -1.858929     -1.858929
   0.79567     -1.841050     -1.841050
   0.78869     -1.823437     -1.823437
   0.78171     -1.806124     -1.806124
   0.77474     -1.789167     -1.789167
   0.76776     -1.772625     -1.772625
   0.76078     -1.756565     -1.756565
   0.75381     -1.741062     -1.741062
   0.74683     -1.726201     -1.726202
   0.73985     -1.712080     -1.712080
   0.73288     -1.698796     -1.698797
   0.72590     -1.686465     -1.686465
   0.71892     -1.675197     -1.675197
   0.71195     -1.665108     -1.665108
   0.70497     -1.656294     -1.656294
   0.69799     -1.648844     -1.648844
   0.69102     -1.642820     -1.642820
   0.68404     -1.638250     -1.638250
   0.67706     -1.635123     -1.635123
   0.67009     -1.633393     -1.633393
   0.66311     -1.632984     -1.632984
   0.65613     -1.633791     -1.633791
   0.64915     -1.635688     -1.635688
   0.64218     -1.638553     -1.638553
   0.63520     -1.642254     -1.642254
   0.62822     -1.646666     -1.646666
   0.62125     -1.651672     -1.651672
   0.61427     -1.657175     -1.657176
   0.60729     -1.663078     -1.663079
   0.60032     -1.669293     -1.669293
   0.59334     -1.675758     -1.675758
   0.58636     -1.682406     -1.682406
   0.57939     -1.689187     -1.689187
   0.57241     -1.696053     -1.696054
   0.56543     -1.702960     -1.702960
   0.55846     -1.709876     -1.709876
   0.55148     -1.716770     -1.716770
   0.54450     -1.723620     -1.723620
   0.53753     -1.730396     -1.730397
   0.53055     -1.737093     -1.737093
   0.52357     -1.743678     -1.743679
   0.51660     -1.750139     -1.750139
   0.50962     -1.756462     -1.756462
   0.50264     -1.762634     -1.762634
   0.49567     -1.768646     -1.768646
   0.48869     -1.774486     -1.774486
   0.48171     -1.780152     -1.780152
   0.47474     -1.785631     -1.785631
   0.46776     -1.790914     -1.790914
   0.46078     -1.795999     -1.795999
   0.45381     -1.800876     -1.800876
   0.44683     -1.805546     -1.805547
   0.43985     -1.809995     -1.809995
   0.43288     -1.814226     -1.814226
   0.42590     -1.818231     -1.818232
   0.41892     -1.822013     -1.822013
   0.41195     -1.825562     -1.825562
   0.40497     -1.828878     -1.828878
   0.39799     -1.831959     -1.831959
   0.39102     -1.834801     -1.834801
   0.38404     -1.837402     -1.837402
   0.37706     -1.839760     -1.839760
   0.37009     -1.841875     -1.841875
   0.36311     -1.843745     -1.843745
   0.35613     -1.845367     -1.845367
   0.34916     -1.846740     -1.846740
   0.34218     -1.847867     -1.847867
   0.33520     -1.848742     -1.848743
   0.32823     -1.849367     -1.849367
   0.32125     -1.849742     -1.849742
   0.31427     -1.849868     -1.849868
   0.31427     -1.849868     -1.849868
   0.31029     -1.860378     -1.860378
   0.30632     -1.870888     -1.870888
   0.30234     -1.881398     -1.881399
   0.29836     -1.891907     -1.891907
   0.29438     -1.902413     -1.902414
   0.29040     -1.912921     -1.912921
   0.28643     -1.923422     -1.923423
   0.28245     -1.933914     -1.933914
   0.27847     -1.944399     -1.944399
   0.27449     -1.954877     -1.954877
   0.27051     -1.965347     -1.965347
   0.26653     -1.975804     -1.975804
   0.26256     -1.986249     -1.986249
   0.25858     -1.996683     -1.996683
   0.25460     -2.007103     -2.007104
   0.25062     -2.017509     -2.017509
   0.24664     -2.027899     -2.027899
   0.24267     -2.038277     -2.038277
   0.23869     -2.048633     -2.048633
   0.23471     -2.058970     -2.058970
   0.23073     -2.069287     -2.069287
   0.22675     -2.079585     -2.079585
   0.22278     -2.089860     -2.089860
   0.21880     -2.100111     -2.100111
   0.21482     -2.110338     -2.110339
   0.21084     -2.120541     -2.120541
   0.20686     -2.130719     -2.130719
   0.20288     -2.140869     -2.140869
   0.19891     -2.150990     -2.150990
   0.19493     -2.161082     -2.161083
   0.19095     -2.171144     -2.171145
   0.18697     -2.181176     -2.181176
   0.18299     -2.191178     -2.191178
   0.17902     -2.201144     -2.201144
   0.17504     -2.211075     -2.211076
   0.17106     -2.220972     -2.220972
   0.16708     -2.230836     -2.230836
   0.16310     -2.240659     -2.240659
   0.15913     -2.250445     -2.250445
   0.15515     -2.260192     -2.260192
   0.15117     -2.269898     -2.269899
   0.14719     -2.279564     -2.279565
   0.14321     -2.289189     -2.289189
   0.13923     -2.298770     -2.298770
   0.13526     -2.308305     -2.308305
   0.13128     -2.317798     -2.317798
   0.12730     -2.327246     -2.327246
   0.12332     -2.336647     -2.336647
   0.11934     -2.346001     -2.346001
   0.11537     -2.355306     -2.355306
   0.11139     -2.364560     -2.364560
   0.10741     -2.373768     -2.373768
   0.10343     -2.382924     -2.382924
   0.09945     -2.392029     -2.392029
   0.09548     -2.401081     -2.401081
   0.09150     -2.410078     -2.410078
   0.08752     -2.419019     -2.419019
   0.08354     -2.427907     -2.427907
   0.07956     -2.436739     -2.436739
   0.07558     -2.445514     -2.445514
   0.07161     -2.454232     -2.454232
   0.06763     -2.462890     -2.462890
   0.06365     -2.471489     -2.471489
   0.05967     -2.480029     -2.480029
   0.05569     -2.488507     -2.488507
   0.05172     -2.496923     -2.496923
   0.04774     -2.505275     -2.505275
   0.04376     -2.513564     -2.513565
   0.03978     -2.521789     -2.521790
   0.03580     -2.529949     -2.529949
   0.03183     -2.538043     -2.538043
   0.02785     -2.546072     -2.546072
   0.02387     -2.554031     -2.554031
   0.01989     -2.561923     -2.561923
   0.01591     -2.569746     -2.569747
   0.01193     -2.577499     -2.577499
   0.00796     -2.585182     -2.585182
   0.00398     -2.592793     -2.592793
   0.00000     -2.600332     -2.600333
 
# Band-Index   13
   0.00000     -0.361965     -0.361965
   0.00398     -0.368369     -0.368370
   0.00796     -0.374769     -0.374770
   0.01193     -0.381164     -0.381164
   0.01591     -0.387551     -0.387551
   0.01989     -0.393927     -0.393927
   0.02387     -0.400296     -0.400296
   0.02785     -0.406653     -0.406653
   0.03183     -0.412995     -0.412995
   0.03580     -0.419327     -0.419327
   0.03978     -0.425643     -0.425644
   0.04376     -0.431944     -0.431944
   0.04774     -0.438226     -0.438227
   0.05172     -0.444492     -0.444492
   0.05569     -0.450735     -0.450735
   0.05967     -0.456958     -0.456958
   0.06365     -0.463155     -0.463155
   0.06763     -0.469333     -0.469333
   0.07161     -0.475487     -0.475488
   0.07558     -0.481616     -0.481616
   0.07956     -0.487718     -0.487718
   0.08354     -0.493794     -0.493794
   0.08752     -0.499841     -0.499841
   0.09150     -0.505866     -0.505866
   0.09548     -0.511856     -0.511856
   0.09945     -0.517812     -0.517813
   0.10343     -0.523734     -0.523734
   0.10741     -0.529626     -0.529626
   0.11139     -0.535481     -0.535481
   0.11537     -0.541309     -0.541310
   0.11934     -0.547100     -0.547100
   0.12332     -0.552852     -0.552852
   0.12730     -0.558567     -0.558567
   0.13128     -0.564244     -0.564244
   0.13526     -0.569884     -0.569884
   0.13923     -0.575489     -0.575489
   0.14321     -0.581048     -0.581048
   0.14719     -0.586566     -0.586566
   0.15117     -0.592043     -0.592043
   0.15515     -0.597478     -0.597478
   0.15913     -0.602870     -0.602870
   0.16310     -0.608218     -0.608218
   0.16708     -0.613522     -0.613523
   0.17106     -0.618776     -0.618776
   0.17504     -0.623990     -0.623991
   0.17902     -0.629159     -0.629159
   0.18299     -0.634282     -0.634282
   0.18697     -0.639351     -0.639352
   0.19095     -0.644378     -0.644378
   0.19493     -0.649358     -0.649358
   0.19891     -0.654289     -0.654289
   0.20288     -0.659172     -0.659172
   0.20686     -0.664005     -0.664005
   0.21084     -0.668784     -0.668784
   0.21482     -0.673517     -0.673518
   0.21880     -0.678200     -0.678200
   0.22278     -0.682831     -0.682831
   0.22675     -0.687411     -0.687411
   0.23073     -0.691936     -0.691937
   0.23471     -0.696412     -0.696412
   0.23869     -0.700834     -0.700835
