#K-Path(1/A)         Spin-Up(eV)   Spin-Down(eV)
# NKPTS & NBANDS: 150 160
# Band-Index    1
   0.39764     -5.201515     -5.040255
   0.40900     -5.203421     -5.000447
   0.42037     -5.204968     -4.943528
   0.43173     -5.206219     -4.887050
   0.44309     -5.207229     -4.878739
   0.45445     -5.208039     -4.882478
   0.46581     -5.208683     -4.885878
   0.47717     -5.209190     -4.888899
   0.48853     -5.209586     -4.891548
   0.49989     -5.209891     -4.960127
   0.51126     -5.210124     -5.013467
   0.52262     -5.210309     -5.012025
   0.53398     -5.213571     -5.010968
   0.54534     -5.298160     -5.010324
   0.55670     -5.383259     -5.010109
   0.55670     -5.383259     -5.010109
   0.56326     -5.376686     -5.010187
   0.56982     -5.369940     -5.010424
   0.57638     -5.363937     -5.010819
   0.58294     -5.358751     -5.011373
   0.58950     -5.354429     -5.012086
   0.59606     -5.351020     -5.012959
   0.60262     -5.348567     -5.013993
   0.60918     -5.347116     -5.015190
   0.61574     -5.346710     -5.016551
   0.62230     -5.347388     -5.018077
   0.62886     -5.349189     -5.019773
   0.63542     -5.352148     -5.021645
   0.64198     -5.356293     -5.023713
   0.64854     -5.361648     -5.026171
   0.65510     -5.368212     -5.041204
   0.66166     -5.368313     -5.066229
   0.66822     -5.343817     -5.092488
   0.67478     -5.319055     -5.119549
   0.68134     -5.294219     -5.147121
   0.68790     -5.286943     -5.174945
   0.69446     -5.298210     -5.202768
   0.70102     -5.311690     -5.219942
   0.70758     -5.327668     -5.194611
   0.71414     -5.346205     -5.169180
   0.72070     -5.367050     -5.143654
   0.72726     -5.389744     -5.118036
   0.73382     -5.413763     -5.092341
   0.74038     -5.434065     -5.074950
   0.74694     -5.437976     -5.079731
   0.75351     -5.441929     -5.084739
   0.76007     -5.446063     -5.089924
   0.76663     -5.450386     -5.095278
   0.77319     -5.454897     -5.100798
   0.77975     -5.459594     -5.106480
   0.78631     -5.464474     -5.112319
   0.79287     -5.469532     -5.118311
   0.79943     -5.474763     -5.124451
   0.80599     -5.480162     -5.130733
   0.81255     -5.485721     -5.137151
   0.81911     -5.491432     -5.143700
   0.82567     -5.497287     -5.150372
   0.83223     -5.503276     -5.157160
   0.83879     -5.509390     -5.164057
   0.84535     -5.515619     -5.171056
   0.85191     -5.521949     -5.178148
   0.85847     -5.528371     -5.185324
   0.86503     -5.534873     -5.192577
   0.87159     -5.541441     -5.199895
   0.87815     -5.547682     -5.206665
   0.87815     -5.547682     -5.206665
   0.89127     -5.535946     -5.192743
   0.90439     -5.526108     -5.179240
   0.91751     -5.518740     -5.166704
   0.93062     -5.513654     -5.155178
   0.94374     -5.510447     -5.144673
   0.95686     -5.508592     -5.135178
   0.96998     -5.430920     -5.126659
   0.98310     -5.325707     -5.119063
   0.99622     -5.287195     -5.112326
   1.00934     -5.277590     -5.106439
   1.02246     -5.268632     -5.101086
   1.03558     -5.260319     -5.096452
   1.04870     -5.302726     -5.092350
   1.06182     -5.373606     -5.088704
   1.07494     -5.444739     -5.085439
   1.08806     -5.460092     -5.082483
   1.10117     -5.437636     -5.079766
   1.11429     -5.402252     -5.077220
   1.12741     -5.362971     -5.074774
   1.14053     -5.323636     -5.072345
   1.15365     -5.284771     -5.069951
   1.16677     -5.247045     -5.104780
   1.17989     -5.211410     -5.154167
   1.19301     -5.205802     -5.121505
   1.20613     -5.259490     -5.076724
   1.21925     -5.301046     -5.032221
   1.23237     -5.294872     -4.989479
   1.24549     -5.288845     -4.949923
   1.25861     -5.282737     -4.912010
   1.27173     -5.276386     -4.876386
   1.28484     -5.269692     -4.844016
   1.29796     -5.262602     -4.815558
   1.31108     -5.255095     -4.791244
   1.32420     -5.247182     -4.770885
   1.33732     -5.238898     -4.754004
   1.35044     -5.230295     -4.740016
   1.36356     -5.221439     -4.728363
   1.37668     -5.212406     -4.718580
   1.38980     -5.203281     -4.710304
   1.40292     -5.194153     -4.703269
   1.41604     -5.185122     -4.697280
   1.42916     -5.176288     -4.692198
   1.44228     -5.167761     -4.687926
   1.45539     -5.159668     -4.684398
   1.46851     -5.152172     -4.681568
   1.48163     -5.145541     -4.679425
   1.49475     -5.140591     -4.678201
   1.50787     -5.138394     -4.679689
   1.52099     -5.137684     -4.680523
 
 
# Band-Index   30
   1.52099     -5.134215     -4.676429
   1.50787     -5.135581     -4.676680
   1.49475     -5.138885     -4.676434
   1.48163     -5.141478     -4.672377
   1.46851     -5.143368     -4.666393
   1.45539     -5.144729     -4.658852
   1.44228     -5.145452     -4.649952
   1.42916     -5.145468     -4.639988
   1.41604     -5.144750     -4.629628
   1.40292     -5.143297     -4.621950
   1.38980     -5.141138     -4.629427
   1.37668     -5.138314     -4.646780
   1.36356     -5.134891     -4.666094
   1.35044     -5.130954     -4.686625
   1.33732     -5.126620     -4.708675
   1.32420     -5.122033     -4.732828
   1.31108     -5.117398     -4.759753
   1.29796     -5.112992     -4.789999
   1.28484     -5.109211     -4.823784
   1.27173     -5.106636     -4.860894
   1.25861     -5.106126     -4.900747
   1.24549     -5.108913     -4.942507
   1.23237     -5.116562     -4.984366
   1.21925     -5.130565     -5.020524
   1.20613     -5.151574     -5.044952
   1.19301     -5.178888     -5.056953
   1.17989     -5.153733     -5.062938
   1.16677     -5.123159     -5.066694
   1.15365     -5.149058     -5.056397
   1.14053     -5.172001     -5.010458
   1.12741     -5.190956     -4.966348
   1.11429     -5.206083     -4.924246
   1.10117     -5.218138     -4.884182
   1.08806     -5.228036     -4.846177
   1.07494     -5.236608     -4.810248
   1.06182     -5.244513     -4.776413
   1.04870     -5.252230     -4.816075
   1.03558     -5.232247     -4.916015
   1.02246     -5.162804     -5.017172
   1.00934     -5.117999     -5.095349
   0.99622     -5.221286     -5.028304
   0.98310     -5.297274     -4.962547
   0.96998     -5.307884     -4.898435
   0.95686     -5.318559     -4.836154
   0.94374     -5.328909     -4.775877
   0.93062     -5.338403     -4.717777
   0.91751     -5.346446     -4.662026
   0.90439     -5.352503     -4.617349
   0.89127     -5.356209     -4.606392
   0.87815     -5.357453     -4.598076
   0.87815     -5.357453     -4.598076
   0.87159     -5.357104     -4.604559
   0.86503     -5.356205     -4.613924
   0.85847     -5.354794     -4.623093
   0.85191     -5.352909     -4.632048
   0.84535     -5.350587     -4.644485
   0.83879     -5.347863     -4.671065
   0.83223     -5.344771     -4.697779
   0.82567     -5.341341     -4.724472
   0.81911     -5.337600     -4.751130
   0.81255     -5.333569     -4.777744
   0.80599     -5.329268     -4.804312
   0.79943     -5.324707     -4.830826
   0.79287     -5.319898     -4.857283
   0.78631     -5.314844     -4.883681
   0.77975     -5.309543     -4.910014
   0.77319     -5.303981     -4.936281
   0.76663     -5.298139     -4.962478
   0.76007     -5.291980     -4.988600
   0.75351     -5.285445     -5.014646
   0.74694     -5.278448     -5.040608
   0.74038     -5.270860     -5.066433
   0.73382     -5.262493     -5.070177
   0.72726     -5.253081     -5.065704
   0.72070     -5.242275     -5.061397
   0.71414     -5.229677     -5.057267
   0.70758     -5.214979     -5.053315
   0.70102     -5.218821     -5.049541
   0.69446     -5.243971     -5.045946
   0.68790     -5.269019     -5.042529
   0.68134     -5.277157     -5.039287
   0.67478     -5.268962     -5.036220
   0.66822     -5.261740     -5.033321
   0.66166     -5.255309     -5.030575
   0.65510     -5.249521     -5.027872
   0.64854     -5.244270     -5.016820
   0.64198     -5.239486     -4.995234
   0.63542     -5.235121     -4.975685
   0.62886     -5.231146     -4.958670
   0.62230     -5.227537     -4.944350
   0.61574     -5.224284     -4.932673
   0.60918     -5.221376     -4.923404
   0.60262     -5.218813     -4.916204
   0.59606     -5.216589     -4.910707
   0.58950     -5.214707     -4.906579
   0.58294     -5.213165     -4.903541
   0.57638     -5.211964     -4.901380
   0.56982     -5.211106     -4.899939
   0.56326     -5.210590     -4.899114
   0.55670     -5.210420     -4.898846
   0.55670     -5.210420     -4.898846
   0.54534     -5.210383     -4.898641
   0.53398     -5.209161     -4.898028
   0.52262     -5.127124     -4.897008
   0.51126     -5.042568     -4.895581
   0.49989     -4.958798     -4.893747
   0.48853     -4.931800     -4.876799
   0.47717     -4.931997     -4.794248
   0.46581     -4.932443     -4.717042
   0.45445     -4.933517     -4.773232
   0.44309     -4.944004     -4.829732
   0.43173     -4.961009     -4.873965
   0.42037     -4.977917     -4.869792
   0.40900     -4.999507     -4.864898
   0.39764     -5.056363     -4.859619
   0.38628     -5.113481     -4.853978
   0.37492     -5.170587     -4.847986
   0.36356     -5.192528     -4.841654
   0.35220     -5.188119     -4.834990
   0.34084     -5.182595     -4.828004
   0.32948     -5.175834     -4.820708
   0.31811     -5.167974     -4.813112
   0.30675     -5.160096     -4.805230
   0.29539     -5.154736     -4.797075
   0.28403     -5.153666     -4.788663
   0.27267     -5.155709     -4.780011
   0.26131     -5.159035     -4.771133
   0.24995     -5.162576     -4.762041
   0.23859     -5.165823     -4.752736
   0.22722     -5.168534     -4.743192
   0.21586     -5.170601     -4.733337
   0.20450     -5.171980     -4.723009
   0.19314     -5.172670     -4.711902
   0.18178     -5.172694     -4.699559
   0.17042     -5.172094     -4.685551
   0.15906     -5.170925     -4.669931
   0.14770     -5.169251     -4.653445
   0.13633     -5.167140     -4.637253
   0.12497     -5.164668     -4.624153
   0.11361     -5.161907     -4.623327
   0.10225     -5.158937     -4.631224
   0.09089     -5.155830     -4.640265
   0.07953     -5.152665     -4.648932
   0.06817     -5.149513     -4.656799
   0.05681     -5.146454     -4.663660
   0.04544     -5.143556     -4.669373
   0.03408     -5.140829     -4.673773
   0.02272     -5.137925     -4.676303
   0.01136     -5.135268     -4.676538
   0.00000     -5.134215     -4.676429
 
 
# Band-Index   31
   0.00000     -5.102700     -4.424052
   0.01136     -5.101783     -4.436440
   0.02272     -5.099406     -4.454987
   0.03408     -5.096010     -4.473769
   0.04544     -5.091740     -4.492328
   0.05681     -5.086689     -4.510570
   0.06817     -5.080942     -4.528464
   0.07953     -5.074584     -4.545995
   0.09089     -5.067720     -4.563113
   0.10225     -5.060608     -4.579599
   0.11361     -5.053892     -4.594191
   0.12497     -5.047680     -4.599636
   0.13633     -5.041649     -4.592764
   0.14770     -5.035720     -4.583165
   0.15906     -5.029888     -4.574043
   0.17042     -5.024173     -4.567120
   0.18178     -5.018609     -4.564260
   0.19314     -5.013247     -4.566649
   0.20450     -5.008173     -4.573211
   0.21586     -5.003560     -4.581397
   0.22722     -4.999830     -4.589257
   0.23859     -4.998268     -4.595913
   0.24995     -5.003071     -4.601117
   0.26131     -5.020212     -4.604888
   0.27267     -5.045522     -4.607330
   0.28403     -5.069835     -4.608563
   0.29539     -5.086772     -4.608697
   0.30675     -5.093532     -4.607827
   0.31811     -5.091996     -4.606036
   0.32948     -5.085591     -4.603395
   0.34084     -5.076405     -4.599971
   0.35220     -5.065412     -4.595828
   0.36356     -5.053078     -4.591031
   0.37492     -5.039657     -4.585654
   0.38628     -5.025310     -4.579780
   0.39764     -5.010149     -4.573508
   0.40900     -4.994111     -4.566962
   0.42037     -4.942757     -4.560291
   0.43173     -4.934146     -4.553697
   0.44309     -4.932825     -4.552703
   0.45445     -4.925002     -4.631468
   0.46581     -4.907925     -4.712261
   0.47717     -4.890607     -4.660701
   0.48853     -4.876586     -4.604807
   0.49989     -4.931337     -4.549358
   0.51126     -4.931455     -4.523647
   0.52262     -4.931479     -4.522187
   0.53398     -4.931510     -4.521341
   0.54534     -4.931537     -4.520889
   0.55670     -4.931547     -4.520747
   0.55670     -4.931547     -4.520747
   0.56326     -4.931885     -4.525707
   0.56982     -4.932907     -4.539193
   0.57638     -4.934642     -4.558370
   0.58294     -4.937140     -4.580742
   0.58950     -4.940473     -4.604598
   0.59606     -4.944745     -4.628784
   0.60262     -4.950085     -4.652453
   0.60918     -4.956656     -4.674911
   0.61574     -4.964644     -4.695559
   0.62230     -4.974244     -4.713894
   0.62886     -4.985637     -4.729564
   0.63542     -4.998955     -4.742424
   0.64198     -5.014241     -4.752549
   0.64854     -5.031426     -4.760188
   0.65510     -5.050324     -4.765679
   0.66166     -5.070649     -4.769375
   0.66822     -5.092031     -4.771597
   0.67478     -5.114040     -4.772615
   0.68134     -5.136191     -4.772643
   0.68790     -5.157937     -4.771851
   0.69446     -5.178669     -4.770368
   0.70102     -5.197736     -4.768295
   0.70758     -5.193300     -4.765710
   0.71414     -5.167937     -4.762674
   0.72070     -5.142426     -4.759234
   0.72726     -5.116814     -4.755427
   0.73382     -5.091110     -4.751284
   0.74038     -5.065316     -4.746828
   0.74694     -5.039438     -4.742077
   0.75351     -5.013479     -4.737046
   0.76007     -4.987443     -4.731748
   0.76663     -4.961339     -4.726192
   0.77319     -4.935177     -4.720384
   0.77975     -4.909000     -4.714331
   0.78631     -4.883585     -4.708036
   0.79287     -4.880122     -4.701501
   0.79943     -4.881149     -4.694729
   0.80599     -4.882077     -4.687721
   0.81255     -4.882843     -4.680475
   0.81911     -4.883431     -4.672991
   0.82567     -4.883841     -4.665268
   0.83223     -4.884073     -4.657303
   0.83879     -4.884129     -4.649087
   0.84535     -4.884015     -4.640480
   0.85191     -4.883740     -4.617522
   0.85847     -4.883320     -4.591573
   0.86503     -4.882799     -4.589729
   0.87159     -4.882303     -4.593666
   0.87815     -4.882219     -4.595033
   0.87815     -4.882219     -4.595033
   0.89127     -4.883034     -4.603999
   0.90439     -4.884773     -4.611384
   0.91751     -4.886598     -4.627604
   0.93062     -4.888474     -4.637494
   0.94374     -4.890458     -4.646820
   0.95686     -4.892654     -4.655580
   0.96998     -4.898854     -4.663767
   0.98310     -4.961444     -4.671374
   0.99622     -5.027144     -4.678397
   1.00934     -5.094311     -4.684871
   1.02246     -5.015718     -4.691651
   1.03558     -4.915445     -4.715094
   1.04870     -4.918303     -4.744635
   1.06182     -4.923650     -4.717856
